P&ID_number,Type,Symbol_Class,Q_id,Question,GT,Cypher
22,Count,21,12,How many 21?,13,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
22,Count,22,1,Can you tell me how many symbols are there in the 22 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
22,Count,23,10,How many symbols are categorized as 23?,4,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
22,Count,24,3,How many symbols are there that belong to the 24 class?,6,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
22,Count,25,13,What is the count of 25?,4,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
22,Count,26,5,Can you count the symbols that are in class 26?,5,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
22,Count,27,16,How many symbols fall under the category of class 27?,5,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
22,Count,28,10,How many symbols are categorized as 28?,4,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
22,Count,29,1,Can you tell me how many symbols are there in the 29 class?,6,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
22,Count,30,19,How many symbols are there in the category of class 30?,2,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
22,Count,31,4,Could you provide the count of symbols in class 31?,4,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
22,Count,32,17,Can you tell me the total number of symbols in the class 32?,1,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
23,Count,1,13,What is the count of 1?,1,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
23,Count,2,4,Could you provide the count of symbols in class 2?,3,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
23,Count,3,14,Can you provide the number of symbols in class 3?,5,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
23,Count,4,1,Can you tell me how many symbols are there in the 4 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
23,Count,5,20,Can you provide the total count of symbols from class 5?,2,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
23,Count,6,3,How many symbols are there that belong to the 6 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
23,Count,7,1,Can you tell me how many symbols are there in the 7 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
23,Count,8,1,Can you tell me how many symbols are there in the 8 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
23,Count,9,18,How many 9 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
23,Count,10,12,How many 10?,6,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
23,Count,11,12,How many 11?,5,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
23,Count,12,2,What is the quantity of symbols in class 12?,2,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
23,Count,13,7,How many symbols are classified under 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
23,Count,14,4,Could you provide the count of symbols in class 14?,4,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
23,Count,15,7,How many symbols are classified under 15?,0,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
23,Count,16,1,Can you tell me how many symbols are there in the 16 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
23,Count,17,15,What's the count of symbols that are classified as 17?,2,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
23,Count,18,15,What's the count of symbols that are classified as 18?,2,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
23,Count,19,6,What's the number of symbols that fall under class 19?,1,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
23,Count,20,17,Can you tell me the total number of symbols in the class 20?,3,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
23,Count,21,19,How many symbols are there in the category of class 21?,13,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
23,Count,22,13,What is the count of 22?,2,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
23,Count,23,13,What is the count of 23?,4,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
23,Count,24,12,How many 24?,1,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
23,Count,25,13,What is the count of 25?,7,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
23,Count,26,2,What is the quantity of symbols in class 26?,5,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
23,Count,27,14,Can you provide the number of symbols in class 27?,1,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
23,Count,28,3,How many symbols are there that belong to the 28 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
23,Count,29,3,How many symbols are there that belong to the 29 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
23,Count,30,1,Can you tell me how many symbols are there in the 30 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
23,Count,31,3,How many symbols are there that belong to the 31 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
23,Count,32,5,Can you count the symbols that are in class 32?,1,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
24,Count,1,8,Can you enumerate the symbols of class 1?,5,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
24,Count,2,7,How many symbols are classified under 2?,1,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
24,Count,3,10,How many symbols are categorized as 3?,4,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
24,Count,4,7,How many symbols are classified under 4?,7,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
24,Count,5,16,How many symbols fall under the category of class 5?,5,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
24,Count,6,10,How many symbols are categorized as 6?,5,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
24,Count,7,1,Can you tell me how many symbols are there in the 7 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
24,Count,8,18,How many 8 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
24,Count,9,20,Can you provide the total count of symbols from class 9?,5,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
24,Count,10,7,How many symbols are classified under 10?,3,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
24,Count,11,20,Can you provide the total count of symbols from class 11?,1,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
24,Count,12,10,How many symbols are categorized as 12?,4,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
24,Count,13,7,How many symbols are classified under 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
24,Count,14,7,How many symbols are classified under 14?,2,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
24,Count,15,8,Can you enumerate the symbols of class 15?,5,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
24,Count,16,9,What's the total count of symbols from class 16?,3,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
24,Count,17,8,Can you enumerate the symbols of class 17?,2,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
24,Count,18,8,Can you enumerate the symbols of class 18?,3,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
24,Count,19,5,Can you count the symbols that are in class 19?,3,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
24,Count,20,14,Can you provide the number of symbols in class 20?,5,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
24,Count,21,9,What's the total count of symbols from class 21?,12,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
24,Count,22,15,What's the count of symbols that are classified as 22?,1,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
24,Count,23,18,How many 23 symbols are there?,0,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
24,Count,24,15,What's the count of symbols that are classified as 24?,3,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
24,Count,25,7,How many symbols are classified under 25?,6,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
24,Count,26,4,Could you provide the count of symbols in class 26?,4,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
24,Count,27,2,What is the quantity of symbols in class 27?,8,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
24,Count,28,20,Can you provide the total count of symbols from class 28?,5,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
24,Count,29,15,What's the count of symbols that are classified as 29?,4,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
24,Count,30,1,Can you tell me how many symbols are there in the 30 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
24,Count,31,15,What's the count of symbols that are classified as 31?,2,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
24,Count,32,7,How many symbols are classified under 32?,1,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
25,Count,1,10,How many symbols are categorized as 1?,3,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
25,Count,2,10,How many symbols are categorized as 2?,5,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
25,Count,3,18,How many 3 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
25,Count,4,3,How many symbols are there that belong to the 4 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
25,Count,5,19,How many symbols are there in the category of class 5?,5,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
25,Count,6,10,How many symbols are categorized as 6?,2,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
25,Count,7,15,What's the count of symbols that are classified as 7?,4,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
25,Count,8,11,What is the number of symbols in 8?,5,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
25,Count,9,15,What's the count of symbols that are classified as 9?,1,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
25,Count,10,13,What is the count of 10?,3,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
25,Count,11,4,Could you provide the count of symbols in class 11?,0,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
25,Count,12,6,What's the number of symbols that fall under class 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
25,Count,13,11,What is the number of symbols in 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
25,Count,14,17,Can you tell me the total number of symbols in the class 14?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
25,Count,15,11,What is the number of symbols in 15?,5,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
25,Count,16,5,Can you count the symbols that are in class 16?,3,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
25,Count,17,6,What's the number of symbols that fall under class 17?,7,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
25,Count,18,16,How many symbols fall under the category of class 18?,3,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
25,Count,19,2,What is the quantity of symbols in class 19?,4,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
25,Count,20,19,How many symbols are there in the category of class 20?,0,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
25,Count,21,2,What is the quantity of symbols in class 21?,12,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
25,Count,22,7,How many symbols are classified under 22?,5,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
25,Count,23,14,Can you provide the number of symbols in class 23?,5,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
25,Count,24,12,How many 24?,3,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
25,Count,25,14,Can you provide the number of symbols in class 25?,3,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
25,Count,26,20,Can you provide the total count of symbols from class 26?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
25,Count,27,11,What is the number of symbols in 27?,1,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
25,Count,28,8,Can you enumerate the symbols of class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
25,Count,29,5,Can you count the symbols that are in class 29?,2,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
25,Count,30,9,What's the total count of symbols from class 30?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
25,Count,31,19,How many symbols are there in the category of class 31?,4,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
25,Count,32,9,What's the total count of symbols from class 32?,2,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
26,Count,1,18,How many 1 symbols are there?,1,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
26,Count,2,17,Can you tell me the total number of symbols in the class 2?,3,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
26,Count,3,1,Can you tell me how many symbols are there in the 3 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
26,Count,4,5,Can you count the symbols that are in class 4?,1,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
26,Count,5,12,How many 5?,2,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
26,Count,6,15,What's the count of symbols that are classified as 6?,5,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
26,Count,7,6,What's the number of symbols that fall under class 7?,7,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
26,Count,8,7,How many symbols are classified under 8?,0,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
26,Count,9,6,What's the number of symbols that fall under class 9?,3,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
26,Count,10,11,What is the number of symbols in 10?,7,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
26,Count,11,3,How many symbols are there that belong to the 11 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
26,Count,12,9,What's the total count of symbols from class 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
26,Count,13,17,Can you tell me the total number of symbols in the class 13?,4,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
26,Count,14,3,How many symbols are there that belong to the 14 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
26,Count,15,19,How many symbols are there in the category of class 15?,6,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
26,Count,16,11,What is the number of symbols in 16?,2,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
26,Count,17,6,What's the number of symbols that fall under class 17?,5,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
26,Count,18,15,What's the count of symbols that are classified as 18?,5,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
26,Count,19,17,Can you tell me the total number of symbols in the class 19?,4,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
26,Count,20,10,How many symbols are categorized as 20?,8,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
26,Count,21,4,Could you provide the count of symbols in class 21?,6,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
26,Count,22,4,Could you provide the count of symbols in class 22?,1,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
26,Count,23,3,How many symbols are there that belong to the 23 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
26,Count,24,9,What's the total count of symbols from class 24?,7,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
26,Count,25,10,How many symbols are categorized as 25?,4,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
26,Count,26,3,How many symbols are there that belong to the 26 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
26,Count,27,9,What's the total count of symbols from class 27?,6,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
26,Count,28,6,What's the number of symbols that fall under class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
26,Count,29,13,What is the count of 29?,5,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
26,Count,30,2,What is the quantity of symbols in class 30?,1,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
26,Count,31,20,Can you provide the total count of symbols from class 31?,7,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
26,Count,32,12,How many 32?,1,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
27,Count,1,20,Can you provide the total count of symbols from class 1?,2,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
27,Count,2,17,Can you tell me the total number of symbols in the class 2?,2,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
27,Count,3,16,How many symbols fall under the category of class 3?,2,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
27,Count,4,8,Can you enumerate the symbols of class 4?,1,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
27,Count,5,2,What is the quantity of symbols in class 5?,6,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
27,Count,6,5,Can you count the symbols that are in class 6?,6,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
27,Count,7,14,Can you provide the number of symbols in class 7?,3,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
27,Count,8,2,What is the quantity of symbols in class 8?,3,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
27,Count,9,19,How many symbols are there in the category of class 9?,5,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
27,Count,10,6,What's the number of symbols that fall under class 10?,6,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
27,Count,11,18,How many 11 symbols are there?,3,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
27,Count,12,18,How many 12 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
27,Count,13,12,How many 13?,0,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
27,Count,14,10,How many symbols are categorized as 14?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
27,Count,15,3,How many symbols are there that belong to the 15 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
27,Count,16,4,Could you provide the count of symbols in class 16?,5,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
27,Count,17,10,How many symbols are categorized as 17?,4,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
27,Count,18,3,How many symbols are there that belong to the 18 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
27,Count,19,18,How many 19 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
